FID,Province,Municipali,CAT_B,WardNo,District,DistrictCo,Date,WardID,WardLabel,Shape__Area,Shape__Length
3371,Gauteng,Mogale City Local Municipality,GT481,21,West Rand,DC48,11/26/2020 12:00:00 AM,74801021,GT481_21,6382438.96875,11697.1761509094
3372,Gauteng,Mogale City Local Municipality,GT481,22,West Rand,DC48,11/26/2020 12:00:00 AM,74801022,GT481_22,12545035.9648438,19447.0167064252
3373,Gauteng,Mogale City Local Municipality,GT481,23,West Rand,DC48,11/26/2020 12:00:00 AM,74801023,GT481_23,46471368.0830078,38007.8681206941
3374,Gauteng,Mogale City Local Municipality,GT481,24,West Rand,DC48,11/26/2020 12:00:00 AM,74801024,GT481_24,1062399.45898438,5472.70709737522
3375,Gauteng,Mogale City Local Municipality,GT481,25,West Rand,DC48,11/26/2020 12:00:00 AM,74801025,GT481_25,1553587.65234375,6457.43772692962
3376,Gauteng,Mogale City Local Municipality,GT481,26,West Rand,DC48,11/26/2020 12:00:00 AM,74801026,GT481_26,45304189.5947266,47185.2468552773
3377,Gauteng,Mogale City Local Municipality,GT481,27,West Rand,DC48,11/26/2020 12:00:00 AM,74801027,GT481_27,13105868.9873047,24813.7277864021
3378,Gauteng,Mogale City Local Municipality,GT481,28,West Rand,DC48,11/26/2020 12:00:00 AM,74801028,GT481_28,7648468.24023438,18111.9402369487
3379,Gauteng,Mogale City Local Municipality,GT481,29,West Rand,DC48,11/26/2020 12:00:00 AM,74801029,GT481_29,7581439.66992188,13284.3000452916
3380,Gauteng,Mogale City Local Municipality,GT481,30,West Rand,DC48,11/26/2020 12:00:00 AM,74801030,GT481_30,114425324.701172,56391.7086560724
3381,Gauteng,Mogale City Local Municipality,GT481,31,West Rand,DC48,11/26/2020 12:00:00 AM,74801031,GT481_31,251527315.375977,82753.8219831117
3382,Gauteng,Mogale City Local Municipality,GT481,32,West Rand,DC48,11/26/2020 12:00:00 AM,74801032,GT481_32,548097996.09375,126234.805967997
3383,Gauteng,Mogale City Local Municipality,GT481,33,West Rand,DC48,11/26/2020 12:00:00 AM,74801033,GT481_33,169430269.916992,91853.0760183299
3384,Gauteng,Mogale City Local Municipality,GT481,34,West Rand,DC48,11/26/2020 12:00:00 AM,74801034,GT481_34,8397971.70214844,13084.642142937
3385,Gauteng,Mogale City Local Municipality,GT481,35,West Rand,DC48,11/26/2020 12:00:00 AM,74801035,GT481_35,1931157.92675781,6386.94431865909
3386,Gauteng,Mogale City Local Municipality,GT481,36,West Rand,DC48,11/26/2020 12:00:00 AM,74801036,GT481_36,3168746.6015625,8684.55868601129
3387,Gauteng,Mogale City Local Municipality,GT481,37,West Rand,DC48,11/26/2020 12:00:00 AM,74801037,GT481_37,7465488.015625,14101.9819531162
3388,Gauteng,Mogale City Local Municipality,GT481,38,West Rand,DC48,11/26/2020 12:00:00 AM,74801038,GT481_38,22292657.4599609,27389.4125635723
3389,Gauteng,Mogale City Local Municipality,GT481,39,West Rand,DC48,11/26/2020 12:00:00 AM,74801039,GT481_39,314291594.723633,97381.5554500162
3390,Gauteng,Rand West City Local Municipality,GT485,1,West Rand,DC48,11/26/2020 12:00:00 AM,74805001,GT485_1,321082492.578125,106564.511469884
3391,Gauteng,Rand West City Local Municipality,GT485,2,West Rand,DC48,11/26/2020 12:00:00 AM,74805002,GT485_2,21407075.6064453,25919.6155911561
3392,Gauteng,Rand West City Local Municipality,GT485,3,West Rand,DC48,11/26/2020 12:00:00 AM,74805003,GT485_3,62905691.7197266,41535.5515849589
3393,Gauteng,Rand West City Local Municipality,GT485,4,West Rand,DC48,11/26/2020 12:00:00 AM,74805004,GT485_4,1623964.8515625,5833.8908540306
3394,Gauteng,Rand West City Local Municipality,GT485,5,West Rand,DC48,11/26/2020 12:00:00 AM,74805005,GT485_5,6743970.49511719,13445.1058829905
3395,Gauteng,Rand West City Local Municipality,GT485,6,West Rand,DC48,11/26/2020 12:00:00 AM,74805006,GT485_6,3542150.00292969,7596.06417444213
3396,Gauteng,Rand West City Local Municipality,GT485,7,West Rand,DC48,11/26/2020 12:00:00 AM,74805007,GT485_7,5907194.24121094,10989.1105763393
3397,Gauteng,Rand West City Local Municipality,GT485,8,West Rand,DC48,11/26/2020 12:00:00 AM,74805008,GT485_8,18641564.9931641,24272.6428103576
3398,Gauteng,Rand West City Local Municipality,GT485,9,West Rand,DC48,11/26/2020 12:00:00 AM,74805009,GT485_9,65012208.6816406,47421.7517287752
3399,Gauteng,Rand West City Local Municipality,GT485,10,West Rand,DC48,11/26/2020 12:00:00 AM,74805010,GT485_10,790246.934570313,4209.64453469664
3400,Gauteng,Rand West City Local Municipality,GT485,11,West Rand,DC48,11/26/2020 12:00:00 AM,74805011,GT485_11,20154029.8398438,22543.7711629732
3401,Gauteng,Rand West City Local Municipality,GT485,12,West Rand,DC48,11/26/2020 12:00:00 AM,74805012,GT485_12,10045639.0947266,15153.9932849471
3402,Gauteng,Rand West City Local Municipality,GT485,13,West Rand,DC48,11/26/2020 12:00:00 AM,74805013,GT485_13,2399368.78027344,9135.75275565637
3403,Gauteng,Rand West City Local Municipality,GT485,14,West Rand,DC48,11/26/2020 12:00:00 AM,74805014,GT485_14,1912117.39746094,8963.41802456048
3404,Gauteng,Rand West City Local Municipality,GT485,15,West Rand,DC48,11/26/2020 12:00:00 AM,74805015,GT485_15,2576654.98046875,7290.27709847297
3405,Gauteng,Rand West City Local Municipality,GT485,16,West Rand,DC48,11/26/2020 12:00:00 AM,74805016,GT485_16,1484579.37011719,7128.59072670061
3406,Gauteng,Rand West City Local Municipality,GT485,17,West Rand,DC48,11/26/2020 12:00:00 AM,74805017,GT485_17,151048678.694336,67391.1548028964
3407,Gauteng,Rand West City Local Municipality,GT485,18,West Rand,DC48,11/26/2020 12:00:00 AM,74805018,GT485_18,604998.120117188,3641.03293065302
3408,Gauteng,Rand West City Local Municipality,GT485,19,West Rand,DC48,11/26/2020 12:00:00 AM,74805019,GT485_19,2475465.11328125,7536.36851340456
3409,Gauteng,Rand West City Local Municipality,GT485,20,West Rand,DC48,11/26/2020 12:00:00 AM,74805020,GT485_20,990650.865234375,5793.16074068119
3410,Gauteng,Rand West City Local Municipality,GT485,21,West Rand,DC48,11/26/2020 12:00:00 AM,74805021,GT485_21,538524.227539063,3763.66406701941
3411,Gauteng,Rand West City Local Municipality,GT485,22,West Rand,DC48,11/26/2020 12:00:00 AM,74805022,GT485_22,623474.057617188,3840.07701431637
3412,Gauteng,Rand West City Local Municipality,GT485,23,West Rand,DC48,11/26/2020 12:00:00 AM,74805023,GT485_23,28272162.4814453,27312.4422589516
3413,Gauteng,Rand West City Local Municipality,GT485,24,West Rand,DC48,11/26/2020 12:00:00 AM,74805024,GT485_24,4739269.68261719,13057.1388875683
3414,Gauteng,Rand West City Local Municipality,GT485,25,West Rand,DC48,11/26/2020 12:00:00 AM,74805025,GT485_25,203751348.90332,80081.3435550049
3415,Gauteng,Rand West City Local Municipality,GT485,26,West Rand,DC48,11/26/2020 12:00:00 AM,74805026,GT485_26,10897390.7646484,14725.6328481034
3416,Gauteng,Rand West City Local Municipality,GT485,27,West Rand,DC48,11/26/2020 12:00:00 AM,74805027,GT485_27,4002420.28710938,8976.48751635597
3417,Gauteng,Rand West City Local Municipality,GT485,28,West Rand,DC48,11/26/2020 12:00:00 AM,74805028,GT485_28,5552114.39453125,12777.1882312241
3418,Gauteng,Rand West City Local Municipality,GT485,29,West Rand,DC48,11/26/2020 12:00:00 AM,74805029,GT485_29,19295627.109375,21968.0700039854
3419,Gauteng,Rand West City Local Municipality,GT485,30,West Rand,DC48,11/26/2020 12:00:00 AM,74805030,GT485_30,369447351.175781,148955.528823946
3420,Gauteng,Rand West City Local Municipality,GT485,31,West Rand,DC48,11/26/2020 12:00:00 AM,74805031,GT485_31,757909.96875,5127.62233323423
3421,Gauteng,Rand West City Local Municipality,GT485,32,West Rand,DC48,11/26/2020 12:00:00 AM,74805032,GT485_32,5041233.09765625,11611.9544538906
3422,Gauteng,Rand West City Local Municipality,GT485,33,West Rand,DC48,11/26/2020 12:00:00 AM,74805033,GT485_33,24627352.1640625,26282.3470750564
3423,Gauteng,Rand West City Local Municipality,GT485,34,West Rand,DC48,11/26/2020 12:00:00 AM,74805034,GT485_34,616709.00390625,3408.14664456009
3424,Gauteng,Rand West City Local Municipality,GT485,35,West Rand,DC48,11/26/2020 12:00:00 AM,74805035,GT485_35,13306545.1210938,21475.9590037739
3425,Free State,Letsemeng Local Municipality,FS161,1,Xhariep,DC16,,41601001,FS161_1,4450202118.81836,419371.123613254
3426,Free State,Letsemeng Local Municipality,FS161,2,Xhariep,DC16,,41601002,FS161_2,651054331.466797,137203.134669851
3427,Free State,Letsemeng Local Municipality,FS161,3,Xhariep,DC16,,41601003,FS161_3,3769581315.39551,430290.623337978
3428,Free State,Letsemeng Local Municipality,FS161,4,Xhariep,DC16,,41601004,FS161_4,223485403.537109,75179.0076353776
3429,Free State,Letsemeng Local Municipality,FS161,5,Xhariep,DC16,,41601005,FS161_5,2226496383.52148,311798.466546211
3430,Free State,Letsemeng Local Municipality,FS161,6,Xhariep,DC16,,41601006,FS161_6,6226256.98242188,12719.0535099565
3431,Free State,Letsemeng Local Municipality,FS161,7,Xhariep,DC16,,41601007,FS161_7,1653578614.1084,321392.247047214
3432,Free State,Kopanong Local Municipality,FS162,1,Xhariep,DC16,,41602001,FS162_1,1504521482.70313,216226.256019089
3433,Free State,Kopanong Local Municipality,FS162,2,Xhariep,DC16,,41602002,FS162_2,959245129.263672,182160.812802074
3434,Free State,Kopanong Local Municipality,FS162,3,Xhariep,DC16,,41602003,FS162_3,189121200.226563,62891.6188703815
3435,Free State,Kopanong Local Municipality,FS162,4,Xhariep,DC16,,41602004,FS162_4,4678221789.86816,445458.491974021
3436,Free State,Kopanong Local Municipality,FS162,5,Xhariep,DC16,,41602005,FS162_5,2971604030.72266,424313.639435174
3437,Free State,Kopanong Local Municipality,FS162,6,Xhariep,DC16,,41602006,FS162_6,260099956.833008,105652.489219445
3438,Free State,Kopanong Local Municipality,FS162,7,Xhariep,DC16,,41602007,FS162_7,1926098110.03906,360938.068792472
3439,Free State,Kopanong Local Municipality,FS162,8,Xhariep,DC16,,41602008,FS162_8,214973066.520508,72793.4084434086
3440,Free State,Kopanong Local Municipality,FS162,9,Xhariep,DC16,,41602009,FS162_9,8221460233.41895,1068231.46542424
3441,Free State,Mohokare Local Municipality,FS163,1,Xhariep,DC16,,41603001,FS163_1,4002168.46582031,10357.7721523031
3442,Free State,Mohokare Local Municipality,FS163,2,Xhariep,DC16,,41603002,FS163_2,3404889680.36035,365210.380203204
3443,Free State,Mohokare Local Municipality,FS163,3,Xhariep,DC16,,41603003,FS163_3,1446690802.97266,277721.792809467
3444,Free State,Mohokare Local Municipality,FS163,4,Xhariep,DC16,,41603004,FS163_4,271759321.025391,88997.0995290511
3445,Free State,Mohokare Local Municipality,FS163,5,Xhariep,DC16,,41603005,FS163_5,2138634100.66797,298863.294218648
3446,Free State,Mohokare Local Municipality,FS163,6,Xhariep,DC16,,41603006,FS163_6,4523075890.35449,442862.968204239
3447,Free State,Mohokare Local Municipality,FS163,7,Xhariep,DC16,,41603007,FS163_7,862194.915039063,4988.5981945512
3448,Free State,Masilonyana Local Municipality,FS181,1,Lejweleputswa,DC18,,41801001,FS181_1,21894709.4863281,29429.4554410801
3449,Free State,Masilonyana Local Municipality,FS181,2,Lejweleputswa,DC18,,41801002,FS181_2,2967783987.38281,415333.204479866
3450,Free State,Masilonyana Local Municipality,FS181,3,Lejweleputswa,DC18,,41801003,FS181_3,4030704724.87012,520043.809765912
3451,Free State,Masilonyana Local Municipality,FS181,4,Lejweleputswa,DC18,,41801004,FS181_4,258272351.970703,97166.3136978305
3452,Free State,Masilonyana Local Municipality,FS181,5,Lejweleputswa,DC18,,41801005,FS181_5,761283.868164063,3953.55948534417
3453,Free State,Masilonyana Local Municipality,FS181,6,Lejweleputswa,DC18,,41801006,FS181_6,901034927.042969,254698.382006992
3454,Free State,Masilonyana Local Municipality,FS181,7,Lejweleputswa,DC18,,41801007,FS181_7,4844227.87207031,11172.2581050386
3455,Free State,Masilonyana Local Municipality,FS181,8,Lejweleputswa,DC18,,41801008,FS181_8,431660759.305664,111047.140167033
3456,Free State,Masilonyana Local Municipality,FS181,9,Lejweleputswa,DC18,,41801009,FS181_9,3030813.52539063,8775.60326433331
3457,Free State,Masilonyana Local Municipality,FS181,10,Lejweleputswa,DC18,,41801010,FS181_10,1673568.34960938,7104.41764120007
3458,Free State,Tokologo Local Municipality,FS182,1,Lejweleputswa,DC18,,41802001,FS182_1,93253146.4960938,44565.1441064979
3459,Free State,Tokologo Local Municipality,FS182,2,Lejweleputswa,DC18,,41802002,FS182_2,1554138448.97168,205413.002958089
3460,Free State,Tokologo Local Municipality,FS182,3,Lejweleputswa,DC18,,41802003,FS182_3,5759321658.83496,472388.712239682
3461,Free State,Tokologo Local Municipality,FS182,4,Lejweleputswa,DC18,,41802004,FS182_4,4963052.25,11532.2541503661
3462,Free State,Tokologo Local Municipality,FS182,5,Lejweleputswa,DC18,,41802005,FS182_5,4662561870.11133,441447.05696152
3463,Free State,Tokologo Local Municipality,FS182,6,Lejweleputswa,DC18,,41802006,FS182_6,7105700.39355469,12145.3643020584
3464,Free State,Tokologo Local Municipality,FS182,7,Lejweleputswa,DC18,,41802007,FS182_7,20090771.9072266,24902.6898544715
3465,Free State,Tswelopele Local Municipality,FS183,1,Lejweleputswa,DC18,,41803001,FS183_1,1300362.35058594,5730.4653610712
3466,Free State,Tswelopele Local Municipality,FS183,2,Lejweleputswa,DC18,,41803002,FS183_2,1120339.06933594,7387.83997299574
3467,Free State,Tswelopele Local Municipality,FS183,3,Lejweleputswa,DC18,,41803003,FS183_3,1069984.50683594,5449.89605437282
3468,Free State,Tswelopele Local Municipality,FS183,4,Lejweleputswa,DC18,,41803004,FS183_4,51853698.2421875,34816.9614455738
3469,Free State,Tswelopele Local Municipality,FS183,5,Lejweleputswa,DC18,,41803005,FS183_5,2815313461.76855,397097.061057267
3470,Free State,Tswelopele Local Municipality,FS183,6,Lejweleputswa,DC18,,41803006,FS183_6,935299.62890625,5122.81209117823
3471,Free State,Tswelopele Local Municipality,FS183,7,Lejweleputswa,DC18,,41803007,FS183_7,986854.78125,4739.4216520073
3472,Free State,Tswelopele Local Municipality,FS183,8,Lejweleputswa,DC18,,41803008,FS183_8,2217524643.63477,326410.679402275
3473,Free State,Tswelopele Local Municipality,FS183,9,Lejweleputswa,DC18,,41803009,FS183_9,3332599381.48242,487672.531887434
3474,Free State,Matjhabeng Local Municipality,FS184,1,Lejweleputswa,DC18,,41804001,FS184_1,2039154914.42188,277905.513183265
3475,Free State,Matjhabeng Local Municipality,FS184,2,Lejweleputswa,DC18,,41804002,FS184_2,2908159.82324219,11676.6367703087
3476,Free State,Matjhabeng Local Municipality,FS184,3,Lejweleputswa,DC18,,41804003,FS184_3,447587908.466797,147405.719164988
3477,Free State,Matjhabeng Local Municipality,FS184,4,Lejweleputswa,DC18,,41804004,FS184_4,562034704.496094,125128.688793043
3478,Free State,Matjhabeng Local Municipality,FS184,5,Lejweleputswa,DC18,,41804005,FS184_5,11787919.2744141,17343.52370016
3479,Free State,Matjhabeng Local Municipality,FS184,6,Lejweleputswa,DC18,,41804006,FS184_6,1926254.35546875,6693.87579422887
3480,Free State,Matjhabeng Local Municipality,FS184,7,Lejweleputswa,DC18,,41804007,FS184_7,3210601.67382813,7657.15527023329
3481,Free State,Matjhabeng Local Municipality,FS184,8,Lejweleputswa,DC18,,41804008,FS184_8,114970466.458984,54409.9500470211
3482,Free State,Matjhabeng Local Municipality,FS184,9,Lejweleputswa,DC18,,41804009,FS184_9,227714563.3125,97496.6868928745
3483,Free State,Matjhabeng Local Municipality,FS184,10,Lejweleputswa,DC18,,41804010,FS184_10,1504418877.04297,283177.916511721
3484,Free State,Matjhabeng Local Municipality,FS184,11,Lejweleputswa,DC18,,41804011,FS184_11,25297227.921875,22869.7705497065
3485,Free State,Matjhabeng Local Municipality,FS184,12,Lejweleputswa,DC18,,41804012,FS184_12,4261493.4453125,10160.1871174318
3486,Free State,Matjhabeng Local Municipality,FS184,13,Lejweleputswa,DC18,,41804013,FS184_13,44889322.7148438,34612.7845010865
3487,Free State,Matjhabeng Local Municipality,FS184,14,Lejweleputswa,DC18,,41804014,FS184_14,1748608.50390625,7687.44779964006
3488,Free State,Matjhabeng Local Municipality,FS184,15,Lejweleputswa,DC18,,41804015,FS184_15,1950818.71191406,9377.14588956205
3489,Free State,Matjhabeng Local Municipality,FS184,16,Lejweleputswa,DC18,,41804016,FS184_16,3608962.59960938,9764.68122450364
3490,Free State,Matjhabeng Local Municipality,FS184,17,Lejweleputswa,DC18,,41804017,FS184_17,2516181.6171875,7155.09298444522
3491,Free State,Matjhabeng Local Municipality,FS184,18,Lejweleputswa,DC18,,41804018,FS184_18,4333839.88574219,13506.4906689547
3492,Free State,Matjhabeng Local Municipality,FS184,19,Lejweleputswa,DC18,,41804019,FS184_19,3050574.53417969,8217.6693634258
3493,Free State,Matjhabeng Local Municipality,FS184,20,Lejweleputswa,DC18,,41804020,FS184_20,1915807.81835938,7236.59374654917
3494,Free State,Matjhabeng Local Municipality,FS184,21,Lejweleputswa,DC18,,41804021,FS184_21,2039878.87011719,6438.15182477979
3495,Free State,Matjhabeng Local Municipality,FS184,22,Lejweleputswa,DC18,,41804022,FS184_22,7883147.93554688,16871.7021433906
3496,Free State,Matjhabeng Local Municipality,FS184,23,Lejweleputswa,DC18,,41804023,FS184_23,4817960.05664063,12048.5865013618
3497,Free State,Matjhabeng Local Municipality,FS184,24,Lejweleputswa,DC18,,41804024,FS184_24,1239465920.31934,302249.317661509
3498,Free State,Matjhabeng Local Municipality,FS184,25,Lejweleputswa,DC18,,41804025,FS184_25,11365583.5087891,18726.6708889584
3499,Free State,Matjhabeng Local Municipality,FS184,26,Lejweleputswa,DC18,,41804026,FS184_26,1810139.17285156,6369.51501129534
3500,Free State,Matjhabeng Local Municipality,FS184,27,Lejweleputswa,DC18,,41804027,FS184_27,23871651.46875,23606.8093431846
3501,Free State,Matjhabeng Local Municipality,FS184,28,Lejweleputswa,DC18,,41804028,FS184_28,8987197.96191406,19059.6419400945
3502,Free State,Matjhabeng Local Municipality,FS184,29,Lejweleputswa,DC18,,41804029,FS184_29,1307515.8671875,5125.89471148417
3503,Free State,Matjhabeng Local Municipality,FS184,30,Lejweleputswa,DC18,,41804030,FS184_30,1993755.15332031,6147.75514055343
3504,Free State,Matjhabeng Local Municipality,FS184,31,Lejweleputswa,DC18,,41804031,FS184_31,2693113.7734375,7593.27586856299
3505,Free State,Matjhabeng Local Municipality,FS184,32,Lejweleputswa,DC18,,41804032,FS184_32,24440405.9785156,28276.9924705823
3506,Free State,Matjhabeng Local Municipality,FS184,33,Lejweleputswa,DC18,,41804033,FS184_33,19591309.7675781,24173.8712504922
3507,Free State,Matjhabeng Local Municipality,FS184,34,Lejweleputswa,DC18,,41804034,FS184_34,13612728.3671875,20944.7390719405
3508,Free State,Matjhabeng Local Municipality,FS184,35,Lejweleputswa,DC18,,41804035,FS184_35,527817778.18457,171239.031220717
3509,Free State,Matjhabeng Local Municipality,FS184,36,Lejweleputswa,DC18,,41804036,FS184_36,431783231.101563,141383.212078399
3510,Free State,Nala Local Municipality,FS185,1,Lejweleputswa,DC18,,41805001,FS185_1,1079949.09570313,5288.60606103508
3511,Free State,Nala Local Municipality,FS185,2,Lejweleputswa,DC18,,41805002,FS185_2,300080218.487305,94971.3338080589
3512,Free State,Nala Local Municipality,FS185,3,Lejweleputswa,DC18,,41805003,FS185_3,1055251.33984375,4667.84122464753
3513,Free State,Nala Local Municipality,FS185,4,Lejweleputswa,DC18,,41805004,FS185_4,4302437.55273438,9720.70934990271
3514,Free State,Nala Local Municipality,FS185,5,Lejweleputswa,DC18,,41805005,FS185_5,1910560.625,7974.33374430788
3515,Free State,Nala Local Municipality,FS185,6,Lejweleputswa,DC18,,41805006,FS185_6,1018408.17480469,5508.32863082128
3516,Free State,Nala Local Municipality,FS185,7,Lejweleputswa,DC18,,41805007,FS185_7,1200963.03613281,6566.8635044986
3517,Free State,Nala Local Municipality,FS185,8,Lejweleputswa,DC18,,41805008,FS185_8,808285355.214844,185633.025914574
3518,Free State,Nala Local Municipality,FS185,9,Lejweleputswa,DC18,,41805009,FS185_9,6445434.96191406,14210.3176825763
3519,Free State,Nala Local Municipality,FS185,10,Lejweleputswa,DC18,,41805010,FS185_10,4135777916.92773,491210.857391899
3520,Free State,Nala Local Municipality,FS185,11,Lejweleputswa,DC18,,41805011,FS185_11,6770153.33007813,13046.0021350716
3521,Free State,Nala Local Municipality,FS185,12,Lejweleputswa,DC18,,41805012,FS185_12,11541837.3916016,22538.4900200204
3522,Free State,Setsoto Local Municipality,FS191,1,Thabo Mofutsanyane,DC19,,41901001,FS191_1,499663478.283203,160882.25424742
3523,Free State,Setsoto Local Municipality,FS191,2,Thabo Mofutsanyane,DC19,,41901002,FS191_2,3386299.03808594,11547.8700591132
3524,Free State,Setsoto Local Municipality,FS191,3,Thabo Mofutsanyane,DC19,,41901003,FS191_3,4386655928.75,605354.809446942
3525,Free State,Setsoto Local Municipality,FS191,4,Thabo Mofutsanyane,DC19,,41901004,FS191_4,20956668.1933594,22382.6908465227
3526,Free State,Setsoto Local Municipality,FS191,5,Thabo Mofutsanyane,DC19,,41901005,FS191_5,890391.963867188,5551.78067181647
3527,Free State,Setsoto Local Municipality,FS191,6,Thabo Mofutsanyane,DC19,,41901006,FS191_6,24187029.2275391,27045.8342234196
3528,Free State,Setsoto Local Municipality,FS191,7,Thabo Mofutsanyane,DC19,,41901007,FS191_7,2013563.88378906,9189.66813962823
3529,Free State,Setsoto Local Municipality,FS191,8,Thabo Mofutsanyane,DC19,,41901008,FS191_8,1485173.171875,6026.58610330463
3530,Free State,Setsoto Local Municipality,FS191,9,Thabo Mofutsanyane,DC19,,41901009,FS191_9,811598452.569336,227322.467618838
3531,Free State,Setsoto Local Municipality,FS191,10,Thabo Mofutsanyane,DC19,,41901010,FS191_10,3450400.40234375,11227.814038359
3532,Free State,Setsoto Local Municipality,FS191,11,Thabo Mofutsanyane,DC19,,41901011,FS191_11,1338930.078125,7475.83701196763
